,04-18-2021,04-18-2021,DT214072,"Doanh thu lớp học",,,3387,5111,265000,KH05597,,,,,,,,,7
,03-06-2021,03-06-2021,DT214073,"Doanh thu lớp học",,,3387,5111,215000,KH02972,,,,,,,,,10
,03-06-2021,03-06-2021,DT214074,"Doanh thu lớp học",,,3387,5111,204250,KH03726,,,,,,,,,10
,03-06-2021,03-06-2021,DT214075,"Doanh thu lớp học",,,3387,5111,107500,KH03739,,,,,,,,,10
,03-06-2021,03-06-2021,DT214076,"Doanh thu lớp học",,,3387,5111,204250,KH03762,,,,,,,,,10
,03-06-2021,03-06-2021,DT214077,"Doanh thu lớp học",,,3387,5111,215000,KH03993,,,,,,,,,10
,03-06-2021,03-06-2021,DT214078,"Doanh thu lớp học",,,3387,5111,204250,KH04099,,,,,,,,,10
,03-06-2021,03-06-2021,DT214079,"Doanh thu lớp học",,,3387,5111,215000,KH04193,,,,,,,,,10
,03-06-2021,03-06-2021,DT214080,"Doanh thu lớp học",,,3387,5111,215000,KH04197,,,,,,,,,10
,03-06-2021,03-06-2021,DT214081,"Doanh thu lớp học",,,3387,5111,215000,KH04203,,,,,,,,,10
,03-06-2021,03-06-2021,DT214082,"Doanh thu lớp học",,,3387,5111,215000,KH04226,,,,,,,,,10
,03-06-2021,03-06-2021,DT214083,"Doanh thu lớp học",,,3387,5111,215000,KH04747,,,,,,,,,10
,03-06-2021,03-06-2021,DT214084,"Doanh thu lớp học",,,3387,5111,215000,KH04826,,,,,,,,,10
,03-06-2021,03-06-2021,DT214085,"Doanh thu lớp học",,,3387,5111,215000,KH05453,,,,,,,,,10
,03-13-2021,03-13-2021,DT214086,"Doanh thu lớp học",,,3387,5111,215000,KH02972,,,,,,,,,10
,03-13-2021,03-13-2021,DT214087,"Doanh thu lớp học",,,3387,5111,204250,KH03726,,,,,,,,,10
,03-13-2021,03-13-2021,DT214088,"Doanh thu lớp học",,,3387,5111,107500,KH03739,,,,,,,,,10
,03-13-2021,03-13-2021,DT214089,"Doanh thu lớp học",,,3387,5111,204250,KH03762,,,,,,,,,10
,03-13-2021,03-13-2021,DT214090,"Doanh thu lớp học",,,3387,5111,215000,KH03993,,,,,,,,,10
,03-13-2021,03-13-2021,DT214091,"Doanh thu lớp học",,,3387,5111,204250,KH04099,,,,,,,,,10
,03-13-2021,03-13-2021,DT214092,"Doanh thu lớp học",,,3387,5111,215000,KH04193,,,,,,,,,10
,03-13-2021,03-13-2021,DT214093,"Doanh thu lớp học",,,3387,5111,215000,KH04197,,,,,,,,,10
,03-13-2021,03-13-2021,DT214094,"Doanh thu lớp học",,,3387,5111,215000,KH04203,,,,,,,,,10
,03-13-2021,03-13-2021,DT214095,"Doanh thu lớp học",,,3387,5111,215000,KH04226,,,,,,,,,10
,03-13-2021,03-13-2021,DT214096,"Doanh thu lớp học",,,3387,5111,215000,KH04403,,,,,,,,,10
,03-13-2021,03-13-2021,DT214097,"Doanh thu lớp học",,,3387,5111,215000,KH04747,,,,,,,,,10
,03-13-2021,03-13-2021,DT214098,"Doanh thu lớp học",,,3387,5111,215000,KH04826,,,,,,,,,10
,03-13-2021,03-13-2021,DT214099,"Doanh thu lớp học",,,3387,5111,215000,KH05453,,,,,,,,,10
,03-13-2021,03-13-2021,DT214100,"Doanh thu lớp học",,,3387,5111,215000,KH05503,,,,,,,,,10
,03-20-2021,03-20-2021,DT214101,"Doanh thu lớp học",,,3387,5111,215000,KH02972,,,,,,,,,10
,03-20-2021,03-20-2021,DT214102,"Doanh thu lớp học",,,3387,5111,204250,KH03726,,,,,,,,,10
,03-20-2021,03-20-2021,DT214103,"Doanh thu lớp học",,,3387,5111,107500,KH03739,,,,,,,,,10
,03-20-2021,03-20-2021,DT214104,"Doanh thu lớp học",,,3387,5111,204250,KH03762,,,,,,,,,10
,03-20-2021,03-20-2021,DT214105,"Doanh thu lớp học",,,3387,5111,215000,KH03993,,,,,,,,,10
,03-20-2021,03-20-2021,DT214106,"Doanh thu lớp học",,,3387,5111,204250,KH04099,,,,,,,,,10
,03-20-2021,03-20-2021,DT214107,"Doanh thu lớp học",,,3387,5111,215000,KH04193,,,,,,,,,10
,03-20-2021,03-20-2021,DT214108,"Doanh thu lớp học",,,3387,5111,215000,KH04197,,,,,,,,,10
,03-20-2021,03-20-2021,DT214109,"Doanh thu lớp học",,,3387,5111,215000,KH04203,,,,,,,,,10
,03-20-2021,03-20-2021,DT214110,"Doanh thu lớp học",,,3387,5111,215000,KH04226,,,,,,,,,10
,03-20-2021,03-20-2021,DT214111,"Doanh thu lớp học",,,3387,5111,215000,KH04403,,,,,,,,,10
,03-20-2021,03-20-2021,DT214112,"Doanh thu lớp học",,,3387,5111,215000,KH04747,,,,,,,,,10
,03-20-2021,03-20-2021,DT214113,"Doanh thu lớp học",,,3387,5111,215000,KH04826,,,,,,,,,10
,03-20-2021,03-20-2021,DT214114,"Doanh thu lớp học",,,3387,5111,215000,KH05453,,,,,,,,,10
,03-20-2021,03-20-2021,DT214115,"Doanh thu lớp học",,,3387,5111,215000,KH05503,,,,,,,,,10
,03-27-2021,03-27-2021,DT214116,"Doanh thu lớp học",,,3387,5111,215000,KH02972,,,,,,,,,10
,03-27-2021,03-27-2021,DT214117,"Doanh thu lớp học",,,3387,5111,204250,KH03726,,,,,,,,,10
,03-27-2021,03-27-2021,DT214118,"Doanh thu lớp học",,,3387,5111,107500,KH03739,,,,,,,,,10
,03-27-2021,03-27-2021,DT214119,"Doanh thu lớp học",,,3387,5111,204250,KH03762,,,,,,,,,10
,03-27-2021,03-27-2021,DT214120,"Doanh thu lớp học",,,3387,5111,215000,KH03993,,,,,,,,,10
,03-27-2021,03-27-2021,DT214121,"Doanh thu lớp học",,,3387,5111,204250,KH04099,,,,,,,,,10
