"Hiển thị trên sổ","Ngày chứng từ (*)","Ngày hạch toán (*)","Số chứng từ (*)","Diễn giải","Hạn thanh toán","Diễn giải (Hạch toán)","TK Nợ (*)","TK Có (*)","Số tiền","Đối tượng Nợ","Đối tượng Có","TK ngân hàng","Khoản mục CP","Đơn vị","Đối tượng THCP","Công trình","Hợp đồng bán","CP không hợp lý","Mã thống kê"
,08-12-2021,08-12-2021,DT734530,"Doanh thu lớp học",,,3387,5111,128000,KH03393,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734531,"Doanh thu lớp học",,,3387,5111,128000,KH03497,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734532,"Doanh thu lớp học",,,3387,5111,128000,KH03617,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734533,"Doanh thu lớp học",,,3387,5111,128000,KH03622,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734534,"Doanh thu lớp học",,,3387,5111,160000,KH03731,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734535,"Doanh thu lớp học",,,3387,5111,128000,KH03735,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734536,"Doanh thu lớp học",,,3387,5111,128000,KH03953,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734537,"Doanh thu lớp học",,,3387,5111,128000,KH03977,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734538,"Doanh thu lớp học",,,3387,5111,128000,KH03978,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734539,"Doanh thu lớp học",,,3387,5111,128000,KH04066,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734540,"Doanh thu lớp học",,,3387,5111,128000,KH04139,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734541,"Doanh thu lớp học",,,3387,5111,128000,KH04341,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734542,"Doanh thu lớp học",,,3387,5111,128000,KH04954,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734543,"Doanh thu lớp học",,,3387,5111,128000,KH05166,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734544,"Doanh thu lớp học",,,3387,5111,128000,KH05271,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734545,"Doanh thu lớp học",,,3387,5111,128000,KH05374,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734546,"Doanh thu lớp học",,,3387,5111,128000,KH05449,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734547,"Doanh thu lớp học",,,3387,5111,128000,KH05666,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734548,"Doanh thu lớp học",,,3387,5111,128000,KH06680,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734549,"Doanh thu lớp học",,,3387,5111,160000,KH06711,,,,,,,,,AMS2T
,08-12-2021,08-12-2021,DT734550,"Doanh thu lớp học",,,3387,5111,128000,KH06712,,,,,,,,,AMS2T
,07-28-2021,07-28-2021,DT734551,"Doanh thu lớp học",,,3387,5111,212500,KH03369,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734552,"Doanh thu lớp học",,,3387,5111,212500,KH03393,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734553,"Doanh thu lớp học",,,3387,5111,212500,KH03497,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734554,"Doanh thu lớp học",,,3387,5111,212500,KH03617,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734555,"Doanh thu lớp học",,,3387,5111,212500,KH03620,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734556,"Doanh thu lớp học",,,3387,5111,212500,KH03622,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734557,"Doanh thu lớp học",,,3387,5111,212500,KH03735,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734558,"Doanh thu lớp học",,,3387,5111,212500,KH03963,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734559,"Doanh thu lớp học",,,3387,5111,212500,KH04066,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734560,"Doanh thu lớp học",,,3387,5111,212500,KH05166,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734561,"Doanh thu lớp học",,,3387,5111,212500,KH05271,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734562,"Doanh thu lớp học",,,3387,5111,212500,KH05374,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734563,"Doanh thu lớp học",,,3387,5111,212500,KH05449,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734564,"Doanh thu lớp học",,,3387,5111,462500,KH05666,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734565,"Doanh thu lớp học",,,3387,5111,212500,KH05698,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734566,"Doanh thu lớp học",,,3387,5111,250000,KH06711,,,,,,,,,AMS2TV
,07-28-2021,07-28-2021,DT734567,"Doanh thu lớp học",,,3387,5111,212500,KH06712,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734568,"Doanh thu lớp học",,,3387,5111,200000,KH02782,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734569,"Doanh thu lớp học",,,3387,5111,250000,KH03293,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734570,"Doanh thu lớp học",,,3387,5111,200000,KH03369,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734571,"Doanh thu lớp học",,,3387,5111,200000,KH03393,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734572,"Doanh thu lớp học",,,3387,5111,200000,KH03497,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734573,"Doanh thu lớp học",,,3387,5111,200000,KH03617,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734574,"Doanh thu lớp học",,,3387,5111,200000,KH03620,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734575,"Doanh thu lớp học",,,3387,5111,200000,KH03622,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734576,"Doanh thu lớp học",,,3387,5111,200000,KH03735,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734577,"Doanh thu lớp học",,,3387,5111,200000,KH03953,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734578,"Doanh thu lớp học",,,3387,5111,200000,KH04066,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734579,"Doanh thu lớp học",,,3387,5111,200000,KH05166,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734580,"Doanh thu lớp học",,,3387,5111,200000,KH05271,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734581,"Doanh thu lớp học",,,3387,5111,200000,KH05374,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734582,"Doanh thu lớp học",,,3387,5111,200000,KH05449,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734583,"Doanh thu lớp học",,,3387,5111,200000,KH05666,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734584,"Doanh thu lớp học",,,3387,5111,250000,KH06711,,,,,,,,,AMS2TV
,08-04-2021,08-04-2021,DT734585,"Doanh thu lớp học",,,3387,5111,200000,KH06712,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734586,"Doanh thu lớp học",,,3387,5111,200000,KH02782,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734587,"Doanh thu lớp học",,,3387,5111,250000,KH03293,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734588,"Doanh thu lớp học",,,3387,5111,200000,KH03369,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734589,"Doanh thu lớp học",,,3387,5111,200000,KH03393,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734590,"Doanh thu lớp học",,,3387,5111,200000,KH03497,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734591,"Doanh thu lớp học",,,3387,5111,200000,KH03617,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734592,"Doanh thu lớp học",,,3387,5111,200000,KH03620,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734593,"Doanh thu lớp học",,,3387,5111,200000,KH03622,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734594,"Doanh thu lớp học",,,3387,5111,200000,KH03735,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734595,"Doanh thu lớp học",,,3387,5111,200000,KH03953,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734596,"Doanh thu lớp học",,,3387,5111,200000,KH04066,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734597,"Doanh thu lớp học",,,3387,5111,200000,KH04139,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734598,"Doanh thu lớp học",,,3387,5111,200000,KH05166,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734599,"Doanh thu lớp học",,,3387,5111,200000,KH05271,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734600,"Doanh thu lớp học",,,3387,5111,200000,KH05374,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734601,"Doanh thu lớp học",,,3387,5111,200000,KH05449,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734602,"Doanh thu lớp học",,,3387,5111,200000,KH05666,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734603,"Doanh thu lớp học",,,3387,5111,250000,KH06711,,,,,,,,,AMS2TV
,08-11-2021,08-11-2021,DT734604,"Doanh thu lớp học",,,3387,5111,200000,KH06712,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734605,"Doanh thu lớp học",,,3387,5111,200000,KH02782,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734606,"Doanh thu lớp học",,,3387,5111,250000,KH03293,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734607,"Doanh thu lớp học",,,3387,5111,200000,KH03369,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734608,"Doanh thu lớp học",,,3387,5111,200000,KH03393,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734609,"Doanh thu lớp học",,,3387,5111,200000,KH03497,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734610,"Doanh thu lớp học",,,3387,5111,200000,KH03617,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734611,"Doanh thu lớp học",,,3387,5111,200000,KH03620,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734612,"Doanh thu lớp học",,,3387,5111,200000,KH03622,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734613,"Doanh thu lớp học",,,3387,5111,200000,KH03735,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734614,"Doanh thu lớp học",,,3387,5111,200000,KH03953,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734615,"Doanh thu lớp học",,,3387,5111,200000,KH04066,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734616,"Doanh thu lớp học",,,3387,5111,200000,KH04139,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734617,"Doanh thu lớp học",,,3387,5111,200000,KH05166,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734618,"Doanh thu lớp học",,,3387,5111,200000,KH05271,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734619,"Doanh thu lớp học",,,3387,5111,200000,KH05374,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734620,"Doanh thu lớp học",,,3387,5111,200000,KH05449,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734621,"Doanh thu lớp học",,,3387,5111,200000,KH05666,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734622,"Doanh thu lớp học",,,3387,5111,250000,KH06711,,,,,,,,,AMS2TV
,08-18-2021,08-18-2021,DT734623,"Doanh thu lớp học",,,3387,5111,200000,KH06712,,,,,,,,,AMS2TV
,07-26-2021,07-26-2021,DT734624,"Doanh thu lớp học",,,3387,5111,265000,KH03293,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734625,"Doanh thu lớp học",,,3387,5111,225250,KH03369,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734626,"Doanh thu lớp học",,,3387,5111,225250,KH03393,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734627,"Doanh thu lớp học",,,3387,5111,225250,KH03497,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734628,"Doanh thu lớp học",,,3387,5111,225250,KH03617,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734629,"Doanh thu lớp học",,,3387,5111,225250,KH03620,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734630,"Doanh thu lớp học",,,3387,5111,225250,KH03963,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734631,"Doanh thu lớp học",,,3387,5111,225250,KH04066,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734632,"Doanh thu lớp học",,,3387,5111,225250,KH04139,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734633,"Doanh thu lớp học",,,3387,5111,225250,KH04144,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734634,"Doanh thu lớp học",,,3387,5111,225250,KH04954,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734635,"Doanh thu lớp học",,,3387,5111,225250,KH05166,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734636,"Doanh thu lớp học",,,3387,5111,225250,KH05271,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734637,"Doanh thu lớp học",,,3387,5111,225250,KH05374,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734638,"Doanh thu lớp học",,,3387,5111,225250,KH05449,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734639,"Doanh thu lớp học",,,3387,5111,225250,KH05666,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734640,"Doanh thu lớp học",,,3387,5111,225250,KH05698,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734641,"Doanh thu lớp học",,,3387,5111,265000,KH06711,,,,,,,,,AMS2TA
,07-26-2021,07-26-2021,DT734642,"Doanh thu lớp học",,,3387,5111,225250,KH06712,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734643,"Doanh thu lớp học",,,3387,5111,212000,KH02782,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734644,"Doanh thu lớp học",,,3387,5111,265000,KH03293,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734645,"Doanh thu lớp học",,,3387,5111,212000,KH03369,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734646,"Doanh thu lớp học",,,3387,5111,212000,KH03393,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734647,"Doanh thu lớp học",,,3387,5111,212000,KH03497,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734648,"Doanh thu lớp học",,,3387,5111,212000,KH03617,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734649,"Doanh thu lớp học",,,3387,5111,212000,KH03620,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734650,"Doanh thu lớp học",,,3387,5111,212000,KH04066,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734651,"Doanh thu lớp học",,,3387,5111,212000,KH04144,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734652,"Doanh thu lớp học",,,3387,5111,212000,KH04954,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734653,"Doanh thu lớp học",,,3387,5111,212000,KH05166,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734654,"Doanh thu lớp học",,,3387,5111,212000,KH05271,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734655,"Doanh thu lớp học",,,3387,5111,212000,KH05374,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734656,"Doanh thu lớp học",,,3387,5111,212000,KH05449,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734657,"Doanh thu lớp học",,,3387,5111,212000,KH05666,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734658,"Doanh thu lớp học",,,3387,5111,265000,KH06711,,,,,,,,,AMS2TA
,08-02-2021,08-02-2021,DT734659,"Doanh thu lớp học",,,3387,5111,212000,KH06712,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734660,"Doanh thu lớp học",,,3387,5111,212000,KH02782,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734661,"Doanh thu lớp học",,,3387,5111,265000,KH03293,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734662,"Doanh thu lớp học",,,3387,5111,212000,KH03369,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734663,"Doanh thu lớp học",,,3387,5111,212000,KH03393,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734664,"Doanh thu lớp học",,,3387,5111,212000,KH03497,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734665,"Doanh thu lớp học",,,3387,5111,212000,KH03617,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734666,"Doanh thu lớp học",,,3387,5111,212000,KH03620,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734667,"Doanh thu lớp học",,,3387,5111,212000,KH04066,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734668,"Doanh thu lớp học",,,3387,5111,212000,KH04139,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734669,"Doanh thu lớp học",,,3387,5111,212000,KH04954,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734670,"Doanh thu lớp học",,,3387,5111,212000,KH05166,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734671,"Doanh thu lớp học",,,3387,5111,212000,KH05271,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734672,"Doanh thu lớp học",,,3387,5111,212000,KH05374,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734673,"Doanh thu lớp học",,,3387,5111,212000,KH05449,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734674,"Doanh thu lớp học",,,3387,5111,212000,KH05666,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734675,"Doanh thu lớp học",,,3387,5111,265000,KH06711,,,,,,,,,AMS2TA
,08-09-2021,08-09-2021,DT734676,"Doanh thu lớp học",,,3387,5111,212000,KH06712,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734677,"Doanh thu lớp học",,,3387,5111,212000,KH02782,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734678,"Doanh thu lớp học",,,3387,5111,265000,KH03293,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734679,"Doanh thu lớp học",,,3387,5111,212000,KH03369,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734680,"Doanh thu lớp học",,,3387,5111,212000,KH03393,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734681,"Doanh thu lớp học",,,3387,5111,212000,KH03497,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734682,"Doanh thu lớp học",,,3387,5111,212000,KH03617,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734683,"Doanh thu lớp học",,,3387,5111,212000,KH03620,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734684,"Doanh thu lớp học",,,3387,5111,212000,KH04066,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734685,"Doanh thu lớp học",,,3387,5111,212000,KH04139,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734686,"Doanh thu lớp học",,,3387,5111,212000,KH04954,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734687,"Doanh thu lớp học",,,3387,5111,212000,KH05166,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734688,"Doanh thu lớp học",,,3387,5111,212000,KH05271,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734689,"Doanh thu lớp học",,,3387,5111,212000,KH05374,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734690,"Doanh thu lớp học",,,3387,5111,212000,KH05449,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734691,"Doanh thu lớp học",,,3387,5111,212000,KH05666,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734692,"Doanh thu lớp học",,,3387,5111,265000,KH06711,,,,,,,,,AMS2TA
,08-16-2021,08-16-2021,DT734693,"Doanh thu lớp học",,,3387,5111,212000,KH06712,,,,,,,,,AMS2TA
,08-22-2021,08-22-2021,DT734820,"Doanh thu lớp học",,,3387,5111,96000,KH03036,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734821,"Doanh thu lớp học",,,3387,5111,96000,KH03202,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734822,"Doanh thu lớp học",,,3387,5111,128000,KH03296,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734823,"Doanh thu lớp học",,,3387,5111,96000,KH03486,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734824,"Doanh thu lớp học",,,3387,5111,96000,KH03913,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734825,"Doanh thu lớp học",,,3387,5111,96000,KH03932,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734826,"Doanh thu lớp học",,,3387,5111,128000,KH04761,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734827,"Doanh thu lớp học",,,3387,5111,96000,KH05001,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734828,"Doanh thu lớp học",,,3387,5111,96000,KH05018,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734829,"Doanh thu lớp học",,,3387,5111,96000,KH05261,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734830,"Doanh thu lớp học",,,3387,5111,96000,KH05467,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734831,"Doanh thu lớp học",,,3387,5111,96000,KH06131,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734832,"Doanh thu lớp học",,,3387,5111,96000,KH06433,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734833,"Doanh thu lớp học",,,3387,5111,128000,KH06503,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734834,"Doanh thu lớp học",,,3387,5111,96000,KH03036,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734835,"Doanh thu lớp học",,,3387,5111,96000,KH03202,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734836,"Doanh thu lớp học",,,3387,5111,96000,KH03296,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734837,"Doanh thu lớp học",,,3387,5111,96000,KH03486,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734838,"Doanh thu lớp học",,,3387,5111,96000,KH03913,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734839,"Doanh thu lớp học",,,3387,5111,96000,KH03932,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734840,"Doanh thu lớp học",,,3387,5111,128000,KH04761,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734841,"Doanh thu lớp học",,,3387,5111,96000,KH05001,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734842,"Doanh thu lớp học",,,3387,5111,96000,KH05018,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734843,"Doanh thu lớp học",,,3387,5111,96000,KH05261,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734844,"Doanh thu lớp học",,,3387,5111,96000,KH05467,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734845,"Doanh thu lớp học",,,3387,5111,96000,KH06131,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734846,"Doanh thu lớp học",,,3387,5111,96000,KH06433,,,,,,,,,TNC5.1
,08-22-2021,08-22-2021,DT734847,"Doanh thu lớp học",,,3387,5111,128000,KH06503,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734848,"Doanh thu lớp học",,,3387,5111,96000,KH03036,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734849,"Doanh thu lớp học",,,3387,5111,160000,KH03092,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734850,"Doanh thu lớp học",,,3387,5111,96000,KH03202,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734851,"Doanh thu lớp học",,,3387,5111,96000,KH03296,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734852,"Doanh thu lớp học",,,3387,5111,96000,KH03486,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734853,"Doanh thu lớp học",,,3387,5111,96000,KH03913,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734854,"Doanh thu lớp học",,,3387,5111,96000,KH03932,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734855,"Doanh thu lớp học",,,3387,5111,96000,KH04761,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734856,"Doanh thu lớp học",,,3387,5111,96000,KH05001,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734857,"Doanh thu lớp học",,,3387,5111,96000,KH05018,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734858,"Doanh thu lớp học",,,3387,5111,96000,KH05261,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734859,"Doanh thu lớp học",,,3387,5111,96000,KH05467,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734860,"Doanh thu lớp học",,,3387,5111,96000,KH06131,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734861,"Doanh thu lớp học",,,3387,5111,96000,KH06433,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734862,"Doanh thu lớp học",,,3387,5111,128000,KH06503,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734863,"Doanh thu lớp học",,,3387,5111,160000,KH06713,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734864,"Doanh thu lớp học",,,3387,5111,96000,KH03036,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734865,"Doanh thu lớp học",,,3387,5111,160000,KH03092,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734866,"Doanh thu lớp học",,,3387,5111,96000,KH03202,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734867,"Doanh thu lớp học",,,3387,5111,96000,KH03296,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734868,"Doanh thu lớp học",,,3387,5111,96000,KH03486,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734869,"Doanh thu lớp học",,,3387,5111,96000,KH03913,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734870,"Doanh thu lớp học",,,3387,5111,96000,KH03932,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734871,"Doanh thu lớp học",,,3387,5111,96000,KH04761,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734872,"Doanh thu lớp học",,,3387,5111,96000,KH05001,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734873,"Doanh thu lớp học",,,3387,5111,96000,KH05018,,,,,,,,,TNC5.1
,08-29-2021,08-29-2021,DT734874,"Doanh thu lớp học",,,3387,5111,96000,KH05261,,,,,,,,,TNC5.1
